,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN,component 1,component 2,component 3,K-means PCA,Segment
8812,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2023-03-28,0.0,21.9,29.0,12.6,-5.497735393547241,-0.8543154991880288,-1.058213749459731,0,Solar
8766,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2023-02-10,0.0,27.2,33.6,18.9,-14.185403502177067,1.4951094787589838,-3.871227274214161,0,Solar
12055,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-11-04,1.0,18.4,30.0,11.8,-4.470952470922119,-1.4468391427292904,1.8881177297312028,0,Solar
7506,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2023-03-26,0.3,20.6,27.7,14.3,-4.7263594206936075,0.35435929697167673,-1.7859106898003094,0,Solar
6820,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2023-03-16,0.0,22.9,31.2,17.8,-10.044572760028819,0.9725342132197903,-2.771472054848193,0,Solar
1076,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-10-30,0.0,22.7,30.7,13.4,-7.531601336925644,-0.9121072861858392,-0.8995936402783664,0,Solar
586,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2022-10-21,0.3,24.0,29.3,15.3,-7.8262672415371854,0.9288404754256694,-2.867836093206857,0,Solar
8138,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2022-09-23,0.0,19.6,24.4,12.8,-1.0348939524539824,0.3593545670423339,-2.5281428681787674,0,Solar
1036,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-09-16,0.0,22.1,31.2,12.1,-7.080623685063475,-1.7953856897363896,0.2121268121457191,0,Solar
11904,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-03-19,0.0,22.1,26.1,15.7,-4.729440862293104,1.5950730123822452,-4.06147872168659,0,Solar
9821,SF004348880,"OTTOSDAL, SF",-26.817,26.017,1500.0,2023-02-27,0.0,23.8,31.5,16.7,-10.135677489684975,0.5413767363451117,-2.487347157272843,0,Solar
11011,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-11-12,0.0,20.8,31.2,15.8,-8.268333926510385,-0.3530715305200932,-0.9572213086031166,0,Solar
5792,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2022-10-24,0.0,22.3,25.6,20.3,-6.547075340439882,3.9126851276638517,-6.536468756592565,0,Solar
3744,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-11-06,0.0,22.0,32.2,12.6,-8.059725825132343,-1.9270552692082452,0.5324508949097493,0,Solar
7414,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2022-11-18,2.0,23.7,31.2,16.2,-9.571659174578915,1.9895922851864567,-1.1893508562779216,0,Solar
2282,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-02-08,0.0,18.8,29.4,16.8,-6.503784983134023,0.32995429955795175,-1.496341748442912,0,Solar
7892,SF000981900,"CRADOCK, SF",-32.167,25.617,102.0,2022-10-08,0.0,21.1,35.2,8.5,-8.160340917652874,-5.005197285044537,4.346238788759779,0,Solar
2834,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2023-03-29,0.0,18.0,29.9,10.0,-3.4243122889774016,-3.112710043565345,2.2530517931058784,0,Solar
11087,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-01-27,0.0,28.8,39.1,21.5,-20.371075743512968,1.1210155791891743,-2.9466718405747794,0,Solar
12426,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-03-26,0.8,18.0,21.8,14.9,0.7108710609847531,2.5352138324548648,-3.6841452645894353,0,Solar
2657,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-09-30,0.0,20.2,30.6,13.0,-6.2557952375246835,-1.548287964041172,0.289567208196511,0,Solar
1461,SFM00068591,"MARGATE, SF",-30.85,30.333,154.0,2023-03-17,69.1,22.9,27.3,19.8,-5.97824150960592,58.30774653093787,34.96764429521368,0,Solar
2198,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2022-11-16,0.0,18.3,28.3,15.5,-4.832516019063555,0.012266315251910076,-1.243223119451526,0,Solar
6752,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2022-10-20,0.0,28.1,35.5,21.9,-17.436356388942542,2.3967043809354958,-4.674059564690648,0,Solar
10212,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-09-09,0.0,17.1,27.4,12.2,-2.1091730609190287,-1.4265661844922934,0.33568368029571266,0,Solar
11089,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-01-29,0.0,20.3,28.3,13.8,-4.8544748443487595,-0.37716708641225255,-1.2976103999667867,0,Solar
492,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-04-12,0.0,21.7,30.9,14.2,-7.655057392357626,-0.8085672998512448,-0.747135287309638,0,Solar
10088,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2023-02-16,0.0,19.3,25.9,18.0,-4.504048066902201,2.1718828020197747,-4.05025018930604,0,Solar
421,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-01-31,0.3,27.9,36.2,22.5,-18.176581801450897,2.6329404705018002,-4.334542401773217,0,Solar
10087,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2023-02-15,0.0,20.8,27.3,18.5,-6.445848657185835,2.215371405276144,-4.200695247536758,0,Solar
6132,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-12-20,0.0,16.7,26.0,12.4,-0.9367688944218533,-0.9349894774693277,-0.3028148090293846,0,Solar
4769,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2022-10-08,0.0,18.7,29.0,8.3,-2.2109927895711894,-3.4482011647738537,2.2877627273600467,0,Solar
6966,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-02-12,0.3,26.8,30.9,22.8,-13.694108043895366,4.365123876431398,-6.714236110135785,0,Solar
10728,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-10-29,0.0,26.4,36.0,17.8,-15.24327892078802,0.016016489424436182,-1.7984939494984546,0,Solar
5848,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2022-12-19,1.0,21.7,25.0,20.2,-5.757375103347729,4.751983268302988,-5.9547369958670515,0,Solar
4034,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2023-01-01,0.0,19.4,28.3,13.6,-4.39761300450937,-0.64414211826449,-0.8251456196016524,0,Solar
2437,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-11-15,0.0,22.1,36.6,12.0,-11.289371437664105,-3.6843330658821185,3.013975474861855,0,Solar
6790,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2023-02-14,0.0,24.0,33.3,20.8,-13.534059257564678,1.8448260698228078,-3.5566109108302064,0,Solar
11155,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-04-07,0.0,21.3,36.4,17.2,-13.216621089237998,-1.3889646696547595,0.8353179505478485,0,Solar
8704,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2022-12-10,0.0,20.9,31.5,10.0,-5.858681672870674,-3.0938897781218206,1.846263591579341,0,Solar
946,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2023-02-14,0.0,24.4,32.1,17.0,-10.990235949496984,0.5909453392933666,-2.5735385131054582,0,Solar
1200,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-04-01,0.0,18.5,26.2,12.2,-1.7301723917569984,-0.7442586509883632,-0.8671482816358108,0,Solar
10971,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-10-02,0.0,23.8,34.4,9.5,-9.085822983206588,-3.7479135050520562,2.334937823942628,0,Solar
5839,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2022-12-10,0.0,24.4,30.0,22.7,-11.97568260910339,3.91979185080272,-6.2912541197736935,0,Solar
9801,SF004348880,"OTTOSDAL, SF",-26.817,26.017,1500.0,2023-01-29,0.0,29.2,34.2,16.1,-14.170636244600024,0.3967997579846892,-3.108793495428666,0,Solar
2320,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-03-18,14.0,19.5,29.5,13.1,-4.763133925082678,9.897634964442961,8.214545250827248,0,Solar
7467,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2023-01-28,0.0,25.5,33.8,13.4,-11.107464496698185,-1.4247455610438067,-0.4988064031180837,0,Solar
1122,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-01-11,0.0,24.3,33.4,16.4,-11.696219397716511,-0.1472049224595751,-1.5894725252783117,0,Solar
162,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2023-01-22,0.0,20.7,33.2,15.7,-9.757496174867855,-1.1010153787595782,0.1519099402517836,0,Solar
10506,SF003605120,"TAUNG, SF",-27.55,24.767,1100.0,2023-01-01,24.9,21.7,30.4,13.6,-6.29142758492136,18.937788052351358,13.92714173407245,0,Solar
4604,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2023-02-01,0.0,28.1,38.4,19.1,-18.42454708580986,0.12375432134649635,-1.8944255867771138,0,Solar
3028,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2022-12-27,0.0,21.8,29.9,16.0,-7.741297063128558,0.37709828374760757,-2.1352087581633152,0,Solar
3525,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2023-01-08,0.0,20.8,27.5,15.4,-5.167548245668514,0.726504337479814,-2.65950199844591,0,Solar
1146,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-02-04,2.0,20.9,28.7,16.8,-6.74649648778223,2.5723947657238146,-1.5625231035950171,0,Solar
7733,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2023-02-02,0.0,18.8,22.4,13.8,0.4016188349064505,1.344408428881623,-3.6754720874940165,0,Solar
2454,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-12-03,0.0,18.6,28.9,13.1,-4.3150480241994815,-1.2339058072872868,0.050569461056150664,0,Solar
1069,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-10-23,0.0,17.8,25.5,12.9,-1.219539218229269,-0.32091659892074126,-1.254042507437236,0,Solar
5576,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2022-12-31,0.0,35.9,44.5,28.5,-30.741805449954644,3.8688133289652784,-6.435675507408487,0,Solar
1875,SF002613650,"BLOEMFONTEIN AIRPOR, SF",-29.1,26.3,1354.0,2022-10-10,0.0,22.9,33.4,10.8,-8.535773917581125,-2.9861810491304484,1.6007804602687685,0,Solar
9180,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2022-09-16,0.0,22.0,30.9,9.6,-5.645781577846531,-2.858118239636435,1.2618244863737345,0,Solar
5542,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2022-11-27,0.0,28.6,38.2,18.5,-18.19138310343094,0.01446438067638717,-1.9288333751299949,0,Solar
473,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-03-24,0.0,24.7,33.0,19.5,-12.978801812800436,1.4878473278478574,-3.4014372138554836,0,Solar
9554,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-27,0.0,26.2,36.8,17.0,-15.42216699997234,-0.6626065602155217,-0.9345324450247015,0,Solar
12427,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-03-27,0.0,19.6,28.7,14.1,-5.025337733772557,-0.5125793556094489,-0.9375188478088238,0,Solar
12087,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-12-06,0.3,20.9,31.0,8.4,-4.7152525858701555,-3.4172805198308813,2.51043030419991,0,Solar
4225,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-10-09,0.0,16.6,30.4,10.3,-3.390687831337071,-3.418616684799431,2.9594274025002094,0,Solar
2266,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-01-23,0.0,23.1,32.3,15.4,-9.880623177753725,-0.46377766019075023,-1.1803678831124809,0,Solar
11276,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-10-27,0.0,22.3,30.6,9.1,-5.299200730193206,-2.926411100453151,1.2143257618335774,0,Solar
10123,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2023-03-25,0.5,20.3,28.0,13.7,-4.557872928387705,0.07801009576466275,-1.1100715788806141,0,Solar
8456,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2023-01-05,1.0,19.4,26.7,14.7,-3.6185835284672927,1.203267907417361,-1.5638423485909412,0,Solar
1203,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-04-04,0.5,17.6,29.5,13.9,-4.739804127140565,-0.8682858781539688,0.7013274418935221,0,Solar
8485,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2023-02-09,0.0,17.5,21.0,16.0,1.011862239570164,2.5771801949564352,-4.862831298104949,0,Solar
4654,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2023-03-23,18.0,21.9,36.9,17.4,-13.44601928250143,12.99877840756179,11.335511296272658,0,Solar
8033,SF000981900,"CRADOCK, SF",-32.167,25.617,102.0,2023-03-19,0.0,19.9,31.7,13.9,-7.418033212478032,-1.5697464818769247,0.559581464948977,0,Solar
3823,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2023-03-15,0.0,28.3,34.7,17.4,-14.802550223909998,0.646554029761071,-3.0775550879143445,0,Solar
4858,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2023-01-27,0.0,21.8,26.9,14.9,-4.867859672421258,0.8969696065860195,-3.1553375497141953,0,Solar
11922,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-04-06,0.0,19.7,27.8,14.8,-4.680863640036095,0.13486930359434468,-1.763903183091135,0,Solar
3479,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2022-11-23,0.0,18.2,23.7,14.7,-0.7968064055364626,1.1962450846910337,-3.176866058753865,0,Solar
12374,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-01-24,0.0,17.8,23.4,14.9,-0.49117513865860823,1.3123711233408344,-3.2540743158742984,0,Solar
9351,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2023-04-08,0.0,25.2,29.8,12.1,-7.232005517198206,-0.7136483436898764,-1.809812266754463,0,Solar
9782,SF004348880,"OTTOSDAL, SF",-26.817,26.017,1500.0,2023-01-10,0.0,27.6,33.6,13.5,-11.84604328338656,-0.9015684106532419,-1.5330560765199868,0,Solar
653,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2022-12-30,7.1,17.1,24.1,14.2,-0.23799915654038337,6.276529996790584,1.9008913170769308,0,Solar
3786,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-12-19,0.0,19.8,31.5,17.3,-8.794821982440032,0.037117969431876646,-1.078703775959272,0,Solar
9575,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-02-17,3.0,20.1,25.5,18.7,-4.753505951361944,5.176679311027066,-3.1515957400386774,0,Solar
438,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-02-17,0.5,26.8,33.8,22.9,-16.01999976748135,3.580568283735183,-5.163217203389926,0,Solar
5875,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2023-01-15,0.0,27.3,34.2,23.9,-17.014618447554795,3.6010942224028053,-5.928442955171545,0,Solar
5604,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2023-01-28,0.0,28.4,44.1,21.6,-24.195394692906707,-0.6176738793637371,-0.2730578197249586,0,Solar
1158,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-02-16,65.0,19.8,30.1,17.0,-5.746986131420606,52.196456149167155,36.59143005198116,0,Solar
11146,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-03-29,0.0,16.1,31.1,13.9,-5.4074157703695676,-2.105208742157012,1.856250521422076,0,Solar
9540,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-13,0.0,23.7,33.4,14.6,-10.619658018374459,-1.0889534974096144,-0.5007645643902168,0,Solar
9530,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-03,0.0,25.6,36.0,19.7,-15.799589742510701,0.7308659914096405,-2.3431104518442543,0,Solar
8685,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2022-11-21,0.0,18.4,31.4,7.8,-3.749129808464653,-4.554936893989583,3.8710543959504626,0,Solar
7961,SF000981900,"CRADOCK, SF",-32.167,25.617,102.0,2022-12-16,0.0,23.0,34.3,16.8,-12.064573563615411,-0.52433281008654,-0.7675949308377875,0,Solar
9986,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2022-11-05,2.0,18.4,24.7,16.4,-2.397586471549129,3.26735736664607,-2.363391260209412,0,Solar
2429,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-10-20,0.0,20.7,26.8,16.8,-5.223965150646413,1.5875099190454327,-3.6244414343099445,0,Solar
11409,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-03-12,0.0,21.1,31.0,9.8,-5.452994111003966,-2.9759214975400345,1.5996201057300243,0,Solar
11585,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-12-11,0.0,18.7,28.7,15.1,-5.124306403936542,-0.2296434287867307,-1.0221407047078546,0,Solar
3994,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2022-11-22,0.0,15.9,28.9,14.7,-3.9634851063541694,-1.0266608119399114,0.44663830050058156,0,Solar
4319,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2023-01-23,0.0,25.8,30.6,15.7,-9.772692952177552,0.7799116377284736,-3.3259391055717726,0,Solar
1482,SFM00068591,"MARGATE, SF",-30.85,30.333,154.0,2023-04-07,0.0,22.7,27.4,17.7,-6.923008632246429,2.184758987518915,-4.579691453755622,0,Solar
5851,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2022-12-22,2.0,22.4,27.9,18.1,-7.325304952162802,3.7333920115098205,-3.206939717744513,0,Solar
7384,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2022-10-07,0.0,25.2,33.6,16.6,-12.310676310213958,0.05150635150663144,-1.9598845361516872,0,Solar
4256,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-11-12,4.1,20.3,26.2,13.4,-2.9005509427538168,3.4248798787798345,0.22892259498253348,0,Solar
6854,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2022-08-12,0.0,18.1,22.8,14.4,0.091798317981806,1.346473899353164,-3.454652194652093,0,Solar
5876,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2023-01-16,0.0,27.6,34.2,23.4,-16.904430208888552,3.4304057247570445,-5.822862525474069,0,Solar
5539,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2022-11-24,0.0,22.6,31.7,16.7,-9.807641333669045,0.2393487045838679,-1.8791383777973896,0,Solar
9778,SF004348880,"OTTOSDAL, SF",-26.817,26.017,1500.0,2023-01-06,0.0,23.0,28.9,12.6,-5.864099816836034,-0.605899702526067,-1.573216476690666,0,Solar
8385,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2022-09-29,0.0,21.8,27.2,11.3,-3.436760751398231,-0.8551589062678912,-1.3309984836840651,0,Solar
1128,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-01-17,0.0,26.7,29.8,16.5,-9.877089756386386,1.5948971804623107,-4.4851582825360214,0,Solar
9549,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-22,0.0,24.5,34.1,17.7,-12.93089040930237,0.24856950914972234,-1.920157690757287,0,Solar
7451,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2023-01-11,0.0,28.7,33.6,15.0,-12.985993380508596,0.00010420540939749004,-2.6933907155852466,0,Solar
4458,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-09-08,0.0,22.2,34.6,11.6,-9.568613143471893,-3.165518783757201,2.13696365820036,0,Solar
10055,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2023-01-13,0.0,21.7,33.3,16.8,-10.750497702594961,-0.4362586506878698,-0.7295231008142392,0,Solar
11012,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-11-13,0.0,19.2,27.5,14.8,-4.242124685768178,0.13986315964205115,-1.7060839998355655,0,Solar
6102,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-11-20,0.0,18.9,28.4,7.8,-1.5875500638746054,-3.4335787449177926,2.1293645160808943,0,Solar
9248,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2022-11-29,0.0,21.3,27.7,13.5,-4.647424689435396,-0.11504999086022258,-1.8862937241124318,0,Solar
11267,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-10-18,0.0,19.9,29.2,9.6,-3.4563688100735543,-2.686963776886803,1.2801489631652643,0,Solar
7720,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2023-01-20,0.0,20.4,25.2,14.5,-2.7764549513736507,1.0211829095378744,-3.2465751996584338,0,Solar
6972,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-02-21,0.0,21.4,30.8,16.6,-8.566513068866845,0.2669454279728769,-1.7857959440879214,0,Solar
5307,SF000068858,"EAST LONDON, SF",-33.033,27.833,125.0,2023-01-16,3.0,17.7,23.3,13.6,0.3135819727390058,3.1229305256544118,-0.8942459761079182,0,Solar
5682,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2022-07-06,0.0,19.0,23.4,16.8,-1.8568713415046019,2.4168277484513943,-4.642284168192921,0,Solar
2823,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2023-03-18,0.0,22.2,33.5,16.1,-10.786204656365221,-0.7279020203529527,-0.5134014637449236,0,Solar
3320,SF004322370,"VRYBURG, SF",-26.95,24.633,1234.0,2023-03-27,0.0,19.1,30.7,10.3,-4.638812166728302,-3.0340034177217805,2.058014869271812,0,Solar
3954,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2022-10-13,0.0,23.4,36.0,16.6,-13.473370339099676,-1.1183051539385513,0.023982712724947248,0,Solar
3839,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2023-03-31,0.0,19.1,27.3,10.5,-2.052334349875206,-1.781867707213442,0.2302700150345738,0,Solar
202,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2023-03-05,0.0,20.2,29.1,13.9,-5.490705075091774,-0.6238765608897288,-0.8936435409397944,0,Solar
4586,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2023-01-14,0.5,33.8,42.5,23.6,-26.032468726207128,2.2955011391920075,-4.001465660474128,0,Solar
8470,SF002966820,"FICKSBURG, SF",-28.817,27.9,1614.0,2023-01-21,0.0,19.9,30.7,15.7,-7.4638036141927975,-0.40356125443434154,-0.7863123384060571,0,Solar
2553,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2023-03-31,0.0,18.5,27.1,10.2,-1.5129660353793095,-1.9679638259337582,0.5205669098507065,0,Solar
9553,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-26,0.0,24.3,36.2,13.3,-12.466654930753956,-2.5235008427742986,1.2784067272053867,0,Solar
4640,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2023-03-09,0.0,23.0,33.9,12.6,-9.803976633287494,-2.312493649676823,0.9781027606032738,0,Solar
10302,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-12-09,0.0,26.1,35.7,18.6,-15.256032177968018,0.4265783635679829,-2.196425192749612,0,Solar
4583,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2023-01-11,0.0,34.3,41.6,23.3,-25.400569714832862,2.1640046322209607,-4.826523890249331,0,Solar
4316,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2023-01-17,0.3,25.2,32.2,17.3,-11.523411207091977,1.0892985244117015,-2.822704674333673,0,Solar
9337,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2023-03-25,0.0,18.4,24.1,15.2,-1.4245311347996508,1.327807847346073,-3.289239286961034,0,Solar
6945,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-01-16,0.0,26.5,30.9,21.2,-12.839926948739917,3.334303721253515,-6.021431377952049,0,Solar
8712,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2022-12-18,5.1,21.2,28.0,15.3,-5.535414796739804,4.653736531588884,0.4741148483559089,0,Solar
8261,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2023-02-24,0.0,21.6,29.1,12.4,-5.36248670437388,-1.038540273045673,-0.7878005893405685,0,Solar
11868,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-02-11,0.0,22.8,26.5,19.8,-7.227003466847235,3.4737704318434908,-6.056010199179461,0,Solar
4810,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2022-11-19,16.0,17.8,28.0,10.4,-1.5870142674567715,10.435577271196118,10.596425116500852,0,Solar
9073,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2023-03-10,0.0,24.2,36.2,17.4,-14.325273237542644,-0.6641187567911391,-0.5827929492818643,0,Solar
11116,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-02-26,0.0,22.2,30.6,14.4,-7.7136495469852635,-0.5171180557950348,-1.2039605519178411,0,Solar
10247,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-10-14,0.0,17.8,25.5,13.2,-1.3584968457301116,-0.1834388592520032,-1.3933141667532767,0,Solar
10520,SF003605120,"TAUNG, SF",-27.55,24.767,1100.0,2023-01-15,0.0,27.6,37.1,15.5,-15.530341238241533,-1.1796659092005124,-0.6756103391878365,0,Solar
4309,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2023-01-10,0.0,26.1,32.5,16.1,-11.576530786265394,0.37315065917164464,-2.668672343650725,0,Solar
2767,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2023-01-20,0.3,27.4,36.7,19.1,-16.793370026138994,0.8067982454263467,-2.290100001635484,0,Solar
11859,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-02-02,0.0,21.8,27.0,18.0,-6.382552692925666,2.2834410375533043,-4.543451644567408,0,Solar
9712,SF004348880,"OTTOSDAL, SF",-26.817,26.017,1500.0,2022-10-10,0.0,24.7,32.9,16.7,-11.603066419796868,0.23885363654931144,-2.152594778318313,0,Solar
2552,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2023-03-30,0.0,18.5,24.8,14.8,-1.8313063214912306,0.925061398009585,-2.7885387154838037,0,Solar
